No.,Title,Artist,Lyrics_URL
48,"""Lucid Dreams""",Juice Wrld,https://genius.com/Juice-wrld-lucid-dreams-lyrics
49,"""Mo Bamba""",Sheck Wes,https://genius.com/Sheck-wes-mo-bamba-lyrics
50,"""Beautiful People""",Ed Sheeran featuring Khalid,https://genius.com/Ed-sheeran-beautiful-people-lyrics
51,"""Wake Up in the Sky""","Gucci Mane, Bruno Mars and Kodak Black",https://genius.com/Liam-payne-11-55-annotated
52,"""Whiskey Glasses""",Morgan Wallen,https://genius.com/Morgan-wallen-whiskey-glasses-lyrics
53,"""God's Country""",Blake Shelton,https://genius.com/Blake-shelton-gods-country-lyrics
54,"""Be Alright""",Dean Lewis,https://genius.com/Dean-lewis-be-alright-lyrics
55,"""Pure Water""",Mustard and Migos,https://genius.com/Mustard-and-migos-pure-water-lyrics
56,"""The Git Up""",Blanco Brown,https://genius.com/Blanco-brown-the-git-up-lyrics
57,"""Taki Taki""","DJ Snake featuring Selena Gomez, Ozuna and Cardi B",https://genius.com/Dj-snake-taki-taki-lyrics
58,"""Close to Me""",Ellie Goulding and Diplo featuring Swae Lee,https://genius.com/8-bit-arcade-close-to-me-8-bit-ellie-goulding-diplo-and-swae-lee-emulation-lyrics
59,"""Envy Me""",Calboy,https://genius.com/Calboy-envy-me-lyrics
60,"""You Say""",Lauren Daigle,https://genius.com/Lauren-daigle-you-say-lyrics
61,"""Hey Look Ma, I Made It""",Panic! at the Disco,https://genius.com/Panic-at-the-disco-hey-look-ma-i-made-it-lyrics
62,"""Circles""",Post Malone,https://genius.com/Post-malone-circles-lyrics
63,"""Beer Never Broke My Heart""",Luke Combs,https://genius.com/Luke-combs-beer-never-broke-my-heart-lyrics
64,"""The London""","Young Thug, J. Cole and Travis Scott",https://genius.com/Spotify-rapcaviar-8-30-2019-lyrics
65,"""Con Calma""",Daddy Yankee and Katy Perry featuring Snow,https://genius.com/Billboard-katy-perrys-us-career-sales-and-streams-august-2020-annotated
66,"""Murder on My Mind""",YNW Melly,https://genius.com/Ynw-melly-murder-on-my-mind-lyrics
67,"""When the Party's Over""",Billie Eilish,https://genius.com/Billie-eilish-when-the-partys-over-lyrics
68,"""Act Up""",City Girls,https://genius.com/City-girls-act-up-lyrics
69,"""I Like It""","Cardi B, Bad Bunny and J Balvin",https://genius.com/2019-grammy-awards-record-of-the-year-nominees-annotated
70,"""Trampoline""",Shaed,https://genius.com/Shaed-trampoline-lyrics
71,"""Leave Me Alone""",Flipp Dinero,https://genius.com/Flipp-dinero-leave-me-alone-lyrics
72,"""Breathin""",Ariana Grande,https://genius.com/Ariana-grande-breathin-lyrics
73,"""Bury a Friend""",Billie Eilish,https://genius.com/Billie-eilish-bury-a-friend-lyrics
74,"""Close Friends""",Lil Baby,https://genius.com/Lil-baby-close-friends-lyrics
75,"""Baby Shark""",Pinkfong,https://genius.com/Pinkfong-baby-shark-lyrics
76,"""My Type""",Saweetie,https://genius.com/Saweetie-my-type-lyrics
77,"""Worth It""",YK Osiris,https://genius.com/Yk-osiris-worth-it-lyrics
78,"""Only Human""",Jonas Brothers,https://genius.com/Jonas-brothers-only-human-lyrics
79,"""Knockin' Boots""",Luke Bryan,https://genius.com/Luke-bryan-knockin-boots-lyrics
80,"""Trip""",Ella Mai,https://genius.com/Ella-mai-trip-lyrics
81,"""Rumor""",Lee Brice,https://genius.com/Lee-brice-rumor-lyrics
82,"""Swervin""",A Boogie wit da Hoodie featuring 6ix9ine,https://genius.com/A-boogie-wit-da-hoodie-swervin-lyrics
83,"""How Do You Sleep?""",Sam Smith,https://genius.com/Sam-smith-how-do-you-sleep-lyrics
84,"""Baby""",Lil Baby and DaBaby,https://genius.com/Ski-mask-the-slump-god-babywipe-lyrics
85,"""Look What God Gave Her""",Thomas Rhett,https://genius.com/Thomas-rhett-look-what-god-gave-her-lyrics
86,"""Good as You""",Kane Brown,https://genius.com/Kane-brown-good-as-you-lyrics
87,"""Clout""",Offset featuring Cardi B,https://genius.com/Offset-clout-lyrics
88,"""Love Lies""",Khalid and Normani,https://genius.com/Khalid-and-normani-love-lies-lyrics
89,"""One Thing Right""",Marshmello and Kane Brown,https://genius.com/Marshmello-and-kane-brown-one-thing-right-lyrics
90,"""Cash Shit""",Megan Thee Stallion featuring DaBaby,https://genius.com/Megan-thee-stallion-cash-shit-lyrics
91,"""Tequila""",Dan + Shay,https://genius.com/Dan-shay-tequila-lyrics
92,"""Shotta Flow""",NLE Choppa,https://genius.com/Nle-choppa-shotta-flow-lyrics
93,"""Hot Girl Summer""",Megan Thee Stallion featuring Nicki Minaj and Ty Dolla Sign,https://genius.com/Megan-thee-stallion-hot-girl-summer-lyrics
94,"""Talk You Out of It""",Florida Georgia Line,https://genius.com/Florida-georgia-line-talk-you-out-of-it-lyrics
95,"""Beautiful""",Bazzi featuring Camila Cabello,https://genius.com/Bazzi-beautiful-lyrics
96,"""Eyes on You""",Chase Rice,https://genius.com/Chase-rice-eyes-on-you-lyrics
97,"""All to Myself""",Dan + Shay,https://genius.com/Dan-shay-all-to-myself-lyrics
98,"""Boyfriend""",Ariana Grande and Social House,https://genius.com/Ariana-grande-and-social-house-boyfriend-lyrics
99,"""Walk Me Home""",Pink,https://genius.com/P-nk-walk-me-home-lyrics
100,"""Robbery""",Juice Wrld,https://genius.com/Juice-wrld-robbery-lyrics
