No.,Title,Artist,Lyrics_URL
58,"""Stay with Me""",Sam Smith,https://genius.com/Sam-smith-stay-with-me-lyrics
59,"""You Know You Like It""",DJ Snake and AlunaGeorge,https://genius.com/Dj-snake-and-alunageorge-you-know-you-like-it-lyrics
60,"""Uma Thurman""",Fall Out Boy,https://genius.com/Fall-out-boy-uma-thurman-lyrics
61,"""7/11""",Beyoncé,https://genius.com/Beyonce-7-11-lyrics
62,"""The Heart Wants What It Wants""",Selena Gomez,https://genius.com/Selena-gomez-the-heart-wants-what-it-wants-lyrics
63,"""Girl Crush""",Little Big Town,https://genius.com/Little-big-town-girl-crush-lyrics
64,"""Slow Motion""",Trey Songz,https://genius.com/Trey-songz-slow-motion-lyrics
65,"""Drag Me Down""",One Direction,https://genius.com/One-direction-drag-me-down-lyrics
66,"""Truffle Butter""",Nicki Minaj featuring Drake and Lil Wayne,https://genius.com/Nicki-minaj-truffle-butter-lyrics
67,"""One Last Time""",Ariana Grande,https://genius.com/Ariana-grande-one-last-time-lyrics
68,"""Chains""",Nick Jonas,https://genius.com/Nick-jonas-chains-lyrics
69,"""All Eyes on You""",Meek Mill featuring Chris Brown and Nicki Minaj,https://genius.com/Meek-mill-all-eyes-on-you-lyrics
70,"""No Type""",Rae Sremmurd,https://genius.com/Rae-sremmurd-no-type-lyrics
71,"""Riptide""",Vance Joy,https://genius.com/Vance-joy-riptide-lyrics
72,"""Classic Man""",Jidenna featuring Roman GianArthur,https://genius.com/Jidenna-classic-man-lyrics
73,"""Ex's & Oh's""",Elle King,https://genius.com/Elle-king-exs-and-ohs-lyrics
74,"""Dear Future Husband""",Meghan Trainor,https://genius.com/Meghan-trainor-dear-future-husband-lyrics
75,"""Marvin Gaye""",Charlie Puth featuring Meghan Trainor,https://genius.com/Charlie-puth-marvin-gaye-lyrics
76,"""Like I'm Gonna Lose You""",Meghan Trainor featuring John Legend,https://genius.com/Meghan-trainor-like-im-gonna-lose-you-lyrics
77,"""Habits (Stay High)""",Tove Lo,https://genius.com/Tove-lo-habits-stay-high-lyrics
78,"""The Hanging Tree""",James Newton Howard featuring Jennifer Lawrence,https://genius.com/James-newton-howard-the-hanging-tree-lyrics
79,"""CoCo""",O.T. Genasis,https://genius.com/Ot-genasis-coco-lyrics
80,"""Bang Bang""","Jessie J, Ariana Grande and Nicki Minaj",https://genius.com/Hellas-bang-bang-jessie-j-ariana-grande-e-nicki-minaj-cover-lyrics
81,"""Lay Me Down""",Sam Smith,https://genius.com/Sam-smith-lay-me-down-lyrics
82,"""Tuesday""",ILoveMakonnen featuring Drake,https://genius.com/Ilovemakonnen-tuesday-lyrics
83,"""Hit the Quan""",iLoveMemphis,https://genius.com/Ilovememphis-hit-the-quan-lyrics
84,"""Downtown""","Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster 
Caz",https://genius.com/Genius-song-ranking-page-2015-annotated
85,"""House Party""",Sam Hunt,https://genius.com/Sam-hunt-house-party-lyrics
86,"""Ayo""",Chris Brown and Tyga,https://genius.com/Chris-brown-and-tyga-ayo-lyrics
87,"""Kick the Dust Up""",Luke Bryan,https://genius.com/Luke-bryan-kick-the-dust-up-lyrics
88,"""Blessings""",Big Sean featuring Drake and Kanye West,https://genius.com/Big-sean-blessings-lyrics
89,"""Budapest""",George Ezra,https://genius.com/George-ezra-budapest-lyrics
90,"""Chandelier""",Sia,https://genius.com/Sia-chandelier-lyrics
91,"""Heartbeat Song""",Kelly Clarkson,https://genius.com/Kelly-clarkson-heartbeat-song-lyrics
92,"""Don't""",Ed Sheeran,https://genius.com/Ed-sheeran-dont-lyrics
93,"""Ghost""",Ella Henderson,https://genius.com/Ella-henderson-ghost-lyrics
94,"""Here""",Alessia Cara,https://genius.com/Alessia-cara-here-lyrics
95,"""Waves (Robin Schulz Remix)""",Mr Probz,https://genius.com/Mr-probz-waves-robin-schulz-remix-lyrics
96,"""El Perdón""",Nicky Jam and Enrique Iglesias,https://genius.com/Nicky-jam-el-perdon-lyrics
97,"""She Knows""",Ne-Yo featuring Juicy J,https://genius.com/Ne-yo-she-knows-lyrics
98,"""Night Changes""",One Direction,https://genius.com/One-direction-night-changes-lyrics
99,"""Back to Back""",Drake,https://genius.com/Drake-back-to-back-lyrics
100,"""How Deep Is Your Love""",Calvin Harris and Disciples,https://genius.com/Calvin-harris-and-disciples-how-deep-is-your-love-lyrics
