No.,Title,Artist,Lyrics_URL
57,"""We Paid""",Lil Baby and 42 Dugg,https://genius.com/Lil-baby-and-42-dugg-we-paid-lyrics
58,"""Yummy""",Justin Bieber,https://genius.com/Justin-bieber-yummy-lyrics
59,"""One Man Band""",Old Dominion,https://genius.com/Old-dominion-one-man-band-lyrics
60,"""Got What I Got""",Jason Aldean,https://genius.com/Jason-aldean-got-what-i-got-lyrics
61,"""Sunday Best""",Surfaces,https://genius.com/Surfaces-sunday-best-lyrics
62,"""Godzilla""",Eminem featuring Juice Wrld,https://genius.com/Eminem-godzilla-lyrics
63,"""Bandit""",Juice Wrld and YoungBoy Never Broke Again,https://genius.com/Juice-wrld-and-youngboy-never-broke-again-bandit-lyrics
64,"""Party Girl""",StaySolidRocky,https://genius.com/Staysolidrocky-party-girl-lyrics
65,"""Die from a Broken Heart""",Maddie & Tae,https://genius.com/Maddie-and-tae-die-from-a-broken-heart-lyrics
66,"""Popstar""",DJ Khaled featuring Drake,https://genius.com/Dj-khaled-popstar-lyrics
67,"""All I Want for Christmas Is You""",Mariah Carey,https://genius.com/Mariah-carey-all-i-want-for-christmas-is-you-lyrics
68,"""One of Them Girls""",Lee Brice,https://genius.com/Lee-brice-one-of-them-girls-lyrics
69,"""Hard to Forget""",Sam Hunt,https://genius.com/Sam-hunt-hard-to-forget-lyrics
70,"""One Margarita""",Luke Bryan,https://genius.com/Luke-bryan-one-margarita-lyrics
71,"""Panini""",Lil Nas X,https://genius.com/Lil-nas-x-panini-lyrics
72,"""Hot""",Young Thug featuring Gunna,https://genius.com/Young-thug-hot-lyrics
73,"""I Hope You're Happy Now""",Carly Pearce and Lee Brice,https://genius.com/Carly-pearce-i-hope-youre-happy-now-lyrics
74,"""Emotionally Scarred""",Lil Baby,https://genius.com/Lil-baby-emotionally-scarred-lyrics
75,"""Suicidal""",YNW Melly featuring Juice Wrld,https://genius.com/Ynw-melly-suicidal-lyrics
76,"""The Bigger Picture""",Lil Baby,https://genius.com/Lil-baby-the-bigger-picture-lyrics
77,"""Only Human""",Jonas Brothers,https://genius.com/Jonas-brothers-only-human-lyrics
78,"""The Woo""",Pop Smoke featuring 50 Cent and Roddy Ricch,https://genius.com/Pop-smoke-the-woo-lyrics
79,"""Sum 2 Prove""",Lil Baby,https://genius.com/Lil-baby-sum-2-prove-lyrics
80,"""Stuck with U""",Ariana Grande and Justin Bieber,https://genius.com/Ariana-grande-and-justin-bieber-stuck-with-u-lyrics
81,"""Mood Swings""",Pop Smoke featuring Lil Tjay,https://genius.com/Pop-smoke-mood-swings-lyrics
82,"""You Should Be Sad""",Halsey,https://genius.com/Halsey-you-should-be-sad-lyrics
83,"""Dior""",Pop Smoke,https://genius.com/Pop-smoke-dior-lyrics
84,"""Supalonely""",Benee featuring Gus Dapperton,https://genius.com/Benee-supalonely-lyrics
85,"""Even Though I'm Leaving""",Luke Combs,https://genius.com/Luke-combs-even-though-im-leaving-lyrics
86,"""The Scotts""",The Scotts (Travis Scott and Kid Cudi),https://genius.com/The-scotts-the-scotts-lyrics
87,"""Juicy""",Doja Cat and Tyga,https://genius.com/Doja-cat-juicy-lyrics
88,"""Be Like That""","Kane Brown, Swae Lee and Khalid",https://genius.com/Kane-brown-swae-lee-and-khalid-be-like-that-lyrics
89,"""Homesick""",Kane Brown,https://genius.com/Kane-brown-homesick-lyrics
90,"""Rags2Riches""",Rod Wave featuring ATR Son Son,https://genius.com/Rod-wave-rags2riches-lyrics
91,"""Bluebird""",Miranda Lambert,https://genius.com/Miranda-lambert-bluebird-lyrics
92,"""Wishing Well""",Juice Wrld,https://genius.com/Juice-wrld-wishing-well-lyrics
93,"""Does to Me""",Luke Combs featuring Eric Church,https://genius.com/Luke-combs-does-to-me-lyrics
94,"""Pussy Fairy (OTW)""",Jhené Aiko,https://genius.com/Jhene-aiko-p-y-fairy-otw-lyrics
95,"""ILY (I Love You Baby)""",Surf Mesa featuring Emilee,https://genius.com/Surf-mesa-ily-i-love-you-baby-lyrics
96,"""More Than My Hometown""",Morgan Wallen,https://genius.com/Morgan-wallen-more-than-my-hometown-lyrics
97,"""Lovin' on You""",Luke Combs,https://genius.com/Luke-combs-lovin-on-you-lyrics
98,"""Said Sum""",Moneybagg Yo,https://genius.com/Moneybagg-yo-said-sum-lyrics
99,"""Slide""",H.E.R. featuring YG,https://genius.com/Her-slide-lyrics
100,"""Walk Em Down""",NLE Choppa featuring Roddy Ricch,https://genius.com/Nle-choppa-walk-em-down-lyrics
