No.,Title,Artist,Lyrics_URL
28,"""Boyfriend""",Justin Bieber,https://genius.com/Justin-bieber-boyfriend-lyrics
29,"""Party Rock Anthem""",LMFAO featuring Lauren Bennett and GoonRock,https://genius.com/Lmfao-party-rock-anthem-lyrics
30,"""Too Close""",Alex Clare,https://genius.com/Alex-clare-too-close-lyrics
31,"""Part of Me""",Katy Perry,https://genius.com/Katy-perry-part-of-me-lyrics
32,"""Young, Wild & Free""",Snoop Dogg and Wiz Khalifa featuring Bruno Mars,https://genius.com/Snoop-dogg-and-wiz-khalifa-young-wild-and-free-pershern-lyrics
33,"""We Are Never Ever Getting Back Together""",Taylor Swift,https://genius.com/Taylor-swift-we-are-never-ever-getting-back-together-lyrics
34,"""As Long as You Love Me""",Justin Bieber featuring Big Sean,https://genius.com/Justin-bieber-as-long-as-you-love-me-lyrics
35,"""Turn Me On""",David Guetta featuring Nicki Minaj,https://genius.com/David-guetta-turn-me-on-lyrics
36,"""Moves like Jagger""",Maroon 5 featuring Christina Aguilera,https://genius.com/Maroon-5-moves-like-jagger-lyrics
37,"""Blow Me (One Last Kiss)""",Pink,https://genius.com/P-nk-blow-me-one-last-kiss-lyrics
38,"""Good Time""",Owl City and Carly Rae Jepsen,https://genius.com/Owl-city-and-carly-rae-jepsen-good-time-lyrics
39,"""Give Your Heart a Break""",Demi Lovato,https://genius.com/Demi-lovato-give-your-heart-a-break-lyrics
40,"""Niggas in Paris""",Jay-Z and Kanye West,https://genius.com/Jay-z-and-kanye-west-niggas-in-paris-lyrics
41,"""The One That Got Away""",Katy Perry,https://genius.com/Katy-perry-the-one-that-got-away-lyrics
42,"""Feel So Close""",Calvin Harris,https://genius.com/Calvin-harris-feel-so-close-lyrics
43,"""Someone like You""",Adele,https://genius.com/Adele-someone-like-you-lyrics
44,"""Scream""",Usher,https://genius.com/Usher-scream-lyrics
45,"""Rack City""",Tyga,https://genius.com/Tyga-rack-city-lyrics
46,"""Domino""",Jessie J,https://genius.com/Jessie-j-domino-lyrics
47,"""Gangnam Style""",Psy,https://genius.com/Psy-gangnam-style-lyrics
48,"""International Love""",Pitbull featuring Chris Brown,https://genius.com/Pitbull-international-love-lyrics
49,"""Home""",Phillip Phillips,https://genius.com/Phillip-phillips-home-lyrics
50,"""Without You""",David Guetta featuring Usher,https://genius.com/David-guetta-without-you-lyrics
51,"""Ass Back Home""",Gym Class Heroes featuring Neon Hitch,https://genius.com/Gym-class-heroes-ass-back-home-lyrics
52,"""Wanted""",Hunter Hayes,https://genius.com/Hunter-hayes-wanted-lyrics
53,"""Drunk on You""",Luke Bryan,https://genius.com/Luke-bryan-drunk-on-you-lyrics
54,"""No Lie""",2 Chainz featuring Drake,https://genius.com/2-chainz-no-lie-lyrics
55,"""Want U Back""",Cher Lloyd,https://genius.com/Cher-lloyd-want-u-back-lyrics
56,"""Don't Wake Me Up""",Chris Brown,https://genius.com/Chris-brown-dont-wake-me-up-lyrics
57,"""Dance (A$$)""",Big Sean featuring Nicki Minaj,https://genius.com/Big-sean-dance-a-lyrics
58,"""Springsteen""",Eric Church,https://genius.com/Eric-church-springsteen-lyrics
59,"""Brokenhearted""",Karmin,https://genius.com/Karmin-brokenhearted-lyrics
60,"""Not Over You""",Gavin DeGraw,https://genius.com/Gavin-degraw-not-over-you-lyrics
61,"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,https://genius.com/Gym-class-heroes-stereo-hearts-lyrics
62,"""Back in Time""",Pitbull,https://genius.com/Pitbull-back-in-time-lyrics
63,"""Work Out""",J. Cole,https://genius.com/J-cole-work-out-lyrics
64,"""Rumour Has It""",Adele,https://genius.com/Adele-rumour-has-it-lyrics
65,"""Let's Go""",Calvin Harris featuring Ne-Yo,https://genius.com/Calvin-harris-lets-go-lyrics
66,"""Good Girl""",Carrie Underwood,https://genius.com/Carrie-underwood-good-girl-lyrics
67,"""Pontoon""",Little Big Town,https://genius.com/Little-big-town-pontoon-lyrics
68,"""Ho Hey""",The Lumineers,https://genius.com/The-lumineers-ho-hey-lyrics
69,"""Paradise""",Coldplay,https://genius.com/Coldplay-paradise-lyrics
70,"""Blown Away""",Carrie Underwood,https://genius.com/Carrie-underwood-blown-away-lyrics
71,"""Rolling in the Deep""",Adele,https://genius.com/Adele-rolling-in-the-deep-lyrics
72,"""Climax""",Usher,https://genius.com/Usher-climax-lyrics
73,"""Work Hard, Play Hard""",Wiz Khalifa,https://genius.com/Wiz-khalifa-work-hard-play-hard-lyrics
74,"""Let Me Love You (Until You Learn to Love Yourself)""",Ne-Yo,https://genius.com/Ne-yo-let-me-love-you-until-you-learn-to-love-yourself-lyrics
75,"""Pound the Alarm""",Nicki Minaj,https://genius.com/Nicki-minaj-pound-the-alarm-lyrics
76,"""Come Over""",Kenny Chesney,https://genius.com/Kenny-chesney-come-over-lyrics
77,"""Heart Attack""",Trey Songz,https://genius.com/Trey-songz-heart-attack-lyrics
78,"""Drank in My Cup""",Kirko Bangz,https://genius.com/Kirko-bangz-drank-in-my-cup-lyrics
79,"""Birthday Cake""",Rihanna featuring Chris Brown,https://genius.com/Rihanna-birthday-cake-lyrics
80,"""So Good""",B.o.B,https://genius.com/Bob-so-good-lyrics
81,"""50 Ways to Say Goodbye""",Train,https://genius.com/Train-50-ways-to-say-goodbye-lyrics
82,"""Red Solo Cup""",Toby Keith,https://genius.com/Toby-keith-red-solo-cup-lyrics
83,"""Love You Like a Love Song""",Selena Gomez & the Scene,https://genius.com/Selena-gomez-and-the-scene-love-you-like-a-love-song-lyrics
84,"""Turn Up the Music""",Chris Brown,https://genius.com/Chris-brown-turn-up-the-music-lyrics
85,"""Die Young""",Kesha,https://genius.com/Kesha-die-young-lyrics
86,"""5 O'Clock""",T-Pain featuring Wiz Khalifa and Lily Allen,https://genius.com/T-pain-5-oclock-lyrics
87,"""A Thousand Years""",Christina Perri,https://genius.com/Christina-perri-a-thousand-years-lyrics
88,"""Take a Little Ride""",Jason Aldean,https://genius.com/Jason-aldean-take-a-little-ride-lyrics
89,"""You da One""",Rihanna,https://genius.com/Rihanna-you-da-one-lyrics
90,"""We Run the Night""",Havana Brown featuring Pitbull,https://genius.com/Havana-brown-we-run-the-night-lyrics
91,"""It's Time""",Imagine Dragons,https://genius.com/Imagine-dragons-its-time-lyrics
92,"""Cashin' Out""",Cash Out,https://genius.com/Rello-cash-cashout-prod-jemzent-lyrics
93,"""I Don't Want This Night to End""",Luke Bryan,https://genius.com/Luke-bryan-i-dont-want-this-night-to-end-lyrics
94,"""Diamonds""",Rihanna,https://genius.com/Rihanna-diamonds-lyrics
95,"""Hard to Love""",Lee Brice,https://genius.com/Lee-brice-hard-to-love-lyrics
96,"""Somethin' 'Bout a Truck""",Kip Moore,https://genius.com/Kip-moore-somethin-bout-a-truck-lyrics
97,"""Adorn""",Miguel,https://genius.com/Miguel-adorn-lyrics
98,"""Fly Over States""",Jason Aldean,https://genius.com/Jason-aldean-fly-over-states-lyrics
99,"""Even If It Breaks Your Heart""",Eli Young Band,https://genius.com/Eli-young-band-even-if-it-breaks-your-heart-lyrics
100,"""Burn It Down""",Linkin Park,https://genius.com/Linkin-park-burn-it-down-lyrics
