Title,Artist,Harmony,Intervals,Interval_Variance
"""Hotline Bling""",Drake,"[1, 6, 2, 3, 1, 1, 6, 1, 6, 1, 6, 1, 6, 6, 1, 2, 6, 1, 3, 6, 1, 6, 1, 6, 1, 6, 6, 1, 2, 6, 1, 3, 6, 1, 6, 1, 6, 1, 6, 1, 6, 2, 2, 2, 1, 6, 6, 2, 2, 2, 6, 1, 6, 1, 6, 1, 6, 1, 6]","[-3, 5, 2, -4, 0, -3, 3, -3, 3, -3, 3, -3, 0, 3, 2, -5, 3, 4, 5, 3, -3, 3, -3, 3, -3, 0, 3, 2, -5, 3, 4, 5, 3, -3, 3, -3, 3, -3, 3, -3, 5, 0, 0, -2, -3, 0, 5, 0, 0, -5, 3, -3, 3, -3, 3, -3, 3, -3]",9.85166468489893
"""Hey Mama""","David Guetta featuring Nicki Minaj, Bebe Rexha and Afrojack","[1, 1, 1, 1, 1, 1, 1, 6, 4, 7, 4, 7, 1, 6, 4, 7, 1, 6, 4, 7, 1, 1, 1, 1, 1, 1, 1, 6, 4, 7, 4, 7, 1, 6, 4, 7, 1, 6, 4, 7, 1, 1, 1, 1, 1, 1, 1, 6, 4, 7, 1, 6, 4, 7, 1, 6, 4, 7, 4, 7, 1, 6, 4, 7, 1, 6, 4, 7, 1, 1]","[0, 0, 0, 0, 0, 0, -4, -3, 5, -5, 5, 2, -4, -3, 5, 2, -4, -3, 5, 2, 0, 0, 0, 0, 0, 0, -4, -3, 5, -5, 5, 2, -4, -3, 5, 2, -4, -3, 5, 2, 0, 0, 0, 0, 0, 0, -4, -3, 5, 2, -4, -3, 5, 2, -4, -3, 5, -5, 5, 2, -4, -3, 5, 2, -4, -3, 5, 2, 0]",10.782608695652174
"""G.D.F.R.""",Flo Rida featuring Sage the Gemini and Lookas,not found,not found,not found
"""What Do You Mean?""",Justin Bieber,not found,not found,not found
"""Photograph""",Ed Sheeran,"[1, 6, 5, 4, 1, 6, 5, 4, 1, 6, 5, 4, 6, 4, 1, 5, 6, 4, 1, 5, 1, 5, 6, 4, 1, 1, 6, 5, 4, 1, 6, 5, 4, 6, 4, 1, 5, 6, 4, 1, 5, 1, 5, 6, 4, 1, 5, 6, 4, 6, 4, 1, 5, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 4]","[-3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, 4, -4, -5, -5, 2, -4, -5, -5, 5, -5, 2, -4, -5, 0, -3, -2, -2, -5, -3, -2, -2, 4, -4, -5, -5, 2, -4, -5, -5, 5, -5, 2, -4, -5, -5, 2, -4, 4, -4, -5, -5, 5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 0]",9.849467455621303
"""Hello""",Adele,"[1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 7, 5, 6, 1, 7, 6, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 7, 5, 6, 1, 7, 6, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 7, 3, 1, 6, 7, 3, 1, 6, 7, 3, 1, 6, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 3, 7, 6, 1]","[3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, -2, -3, 1, 4, -2, -2, 4, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, -2, -3, 1, 4, -2, -2, 4, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, 2, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 3, -5, -2, 4]",12.625157048940833
"""Stitches""",Shawn Mendes,"[1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 6, 7, 1, 7, 6, 7, 1, 1, 7, 3, 6, 1, 7, 6, 3, 1, 7, 3, 6, 1, 7, 6, 3, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 6, 7, 1, 7, 6, 7, 1, 1, 7, 3, 6, 1, 7, 6, 3, 1, 7, 3, 6, 1, 7, 6, 3, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 6, 1, 7, 3, 1, 7, 3, 6, 1, 7, 6, 3, 1, 7, 3, 6, 1, 7, 6, 3]","[-2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 0, 2, 2, -2, -2, 2, 2, 0, -2, 5, 5, 4, -2, -2, -5, -3, -2, 5, 5, 4, -2, -2, -5, -3, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 0, 2, 2, -2, -2, 2, 2, 0, -2, 5, 5, 4, -2, -2, -5, -3, -2, 5, 5, 4, -2, -2, -5, -3, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, -3, -2, 5, 5, 4, -2, -2, -5, -3, -2, 5, 5, 4, -2, -2, -5]",12.147071938168848
"""Talking Body""",Tove Lo,"[1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4, 1, 7, 6, 4]","[-2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3, -5, -2, -2, -3]",1.4762861385273822
"""Jealous""",Nick Jonas,"[1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 6, 1, 6, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0]","[-2, 2, -2, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, -2, 2, -2, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, -1, 3, -3, 1, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4]",7.147125396106835
"""Time of Our Lives""",Pitbull and Ne-Yo,not found,not found,not found
"""Locked Away""",R. City featuring Adam Levine,"[1, 6, 4, 1, 5, 1, 1, 6, 4, 1, 5, 1, 6, 4, 1, 5, 6, 4, 1, 5, 1, 6, 4, 1, 5, 1, 6, 4, 1, 5, 1, 1, 6, 4, 1, 5, 1, 1, 6, 4, 1, 5, 1, 6, 4, 1, 5, 6, 4, 1, 5, 1, 6, 4, 1, 5, 1, 6, 4, 1, 5, 1, 1, 6, 4, 1, 5, 1, 1, 6, 4, 1, 5, 1, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 1, 5, 1, 1, 6, 4, 1, 5, 1]","[-3, -4, -5, -5, 5, 0, -3, -4, -5, -5, 5, -3, -4, -5, -5, 2, -4, -5, -5, 5, -3, -4, -5, -5, 5, -3, -4, -5, -5, 5, 0, -3, -4, -5, -5, 5, 0, -3, -4, -5, -5, 5, -3, -4, -5, -5, 2, -4, -5, -5, 5, -3, -4, -5, -5, 5, -3, -4, -5, -5, 5, 0, -3, -4, -5, -5, 5, 0, -3, -4, -5, -5, 5, 0, -3, -4, 2, 5, -3, -4, 2, 5, -3, -4, -5, -5, 5, 0, -3, -4, -5, -5, 5]",13.45820326049254
"""Somebody""",Natalie La Rose featuring Jeremih,"[1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5]","[2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, -4, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3]",2.6894463667820068
"""FourFiveSeconds""","Rihanna, Kanye West and Paul McCartney","[1, 4, 6, 5, 1, 4, 6, 5, 1, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 5, 1, 4, 6, 5, 4, 3, 2, 4, 3, 2, 6, 1, 5, 4, 3, 2, 4, 3, 2, 6, 1, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5, 1, 4, 6, 5]","[5, 4, -2, 5, 5, 4, -2, 5, 0, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 4, -2, 5, 5, 4, -2, -2, -1, -2, 3, -1, -2, -5, 3, -5, -2, -1, -2, 3, -1, -2, -5, 3, -5, 5, 5, 4, -2, 5, 5, 4, -2, 5, 0, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2, 5, 5, 4, -2]",13.086950210480474
"""Centuries""",Fall Out Boy,"[1, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 1, 3, 6, 4, 7, 1, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7, 1, 3, 6, 4, 7]","[0, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 0, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 0, 3, 5, -3, 5, 2, 0, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, 2, 2, 3, 5, 2, 2, 0, 3, 5, -3, 5, 2, 3, 5, -3, 5, 2, 3, 5, -3, 5]",7.980623818525521
"""My Way""",Fetty Wap featuring Monty,"[1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1, 1, 2, 3, 5, 1]","[2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5, 0, 2, 2, 3, 5]",2.4598337950138505
"""Take Your Time""",Sam Hunt,"[1, 4, 1, 4, 1, 4, 1, 4, 3, 5, 1, 6, 3, 5, 1, 6, 1, 4, 1, 4, 1, 4, 3, 5, 1, 6, 3, 5, 1, 6, 1, 1, 3, 6, 1, 3, 6, 7, 3, 5, 1, 6, 3, 5, 1, 6, 3, 5, 1, 6]","[5, -5, 5, -5, 5, -5, 5, -2, 4, 5, -4, -5, 4, 5, -4, 4, 5, -5, 5, -5, 5, -2, 4, 5, -4, -5, 4, 5, -4, 4, 0, 3, 5, 4, 3, 5, 2, 5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4]",18.122448979591837
"""Animals""",Maroon 5,"[1, 2, 3, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2]","[2, 2, -4, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2]",4.104955370883348
"""I Don't Fuck with You""",Big Sean featuring E-40,not found,not found,not found
"""Bitch Better Have My Money""",Rihanna,"[1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1]","[-5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5]",24.264705882352942
"""Flex (Ooh, Ooh, Ooh)""",Rich Homie Quan,not found,not found,not found
"""Nasty Freestyle""",T-Wayne,not found,not found,not found
"""Only""","Nicki Minaj featuring Drake, Lil Wayne and Chris Brown",not found,not found,not found
"""Elastic Heart""",Sia,"[1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2, 1, 5, 2, 3, 2]","[-5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2, -2, -5, -5, 2, -2]",6.678337593221524
"""Cool for the Summer""",Demi Lovato,not found,not found,not found
"""Renegades""",X Ambassadors,"[1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 3, 7, 6, 1, 2, 3, 4, 5, 6, 7, 5, 4, 4, 3, 2, 1, 2, 3, 5]","[3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 3, -5, -2, 4, 2, 1, 2, 2, 1, 2, -3, -2, 0, -2, -1, -2, 2, 1, 4]",12.346354683059024
"""I Don't Mind""",Usher featuring Juicy J,"[1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 1, 3, 1, 5, 1, 3, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1, 3, 1, 5, 1]","[4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 0, 4, -4, -5, 5, 4, 0, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5, 4, -4, -5, 5]",20.06896551724138
"""Love Me Harder""",Ariana Grande and The Weeknd,not found,not found,not found
"""Wildest Dreams""",Taylor Swift,"[1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1, 5, 2, 6, 1]","[4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, 5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, 0, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, 5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3, -5, -5, -5, 3]",13.614342227085265
"""Stay with Me""",Sam Smith,"[1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 7, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 0, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 6, 3, 1, 7, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 0, 1, 6, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 0, 1, 6, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 0, 1, 6, 3, 1, 6, 3, 1, 6, 3, 7, 1, 6, 3, 0, 1, 6, 3]","[-4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -2, 5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, -4, 1, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -2, 5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, -4, 1, -4, -5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, -4, 1, -4, -5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, -4, 1, -4, -5, -3, -4, -5, -3, -4, -5, -5, 2, -4, -5, -4, 1, -4, -5]",4.918273645546372
"""You Know You Like It""",DJ Snake and AlunaGeorge,not found,not found,not found
"""Uma Thurman""",Fall Out Boy,"[1, 3, 4, 5, 7, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 3, 7, 4, 5, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4, 5, 3, 7, 4]","[3, 2, 2, 3, -3, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 0, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 0, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 0, -4, -5, -5, 2, 0, -4, -5, -5, 2, 0, -4, -5, -5, 2, 0, -4, -5, -5, 2, -4, -5, -5, 2, 0, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5]",8.99537077474015
"""7/11""",Beyoncé,not found,not found,not found
"""The Heart Wants What It Wants""",Selena Gomez,not found,not found,not found
