Title,Artist,Harmony,Intervals,Interval_Variance
"""Nothin' on You""",B.o.B featuring Bruno Mars,not found,not found,not found
"""I Like It""",Enrique Iglesias featuring Pitbull,"[1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 0, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 1]","[2, -4, 2, 0, 2, -4, 2, 0, 2, -4, 2, 0, 2, -4, 2, 0, 2, -4, 4, -2, 2, -4, 2, 0, 2, -4, 2, 0, 2, -4, 2]",6.709677419354839
"""BedRock""",Young Money featuring Lloyd,"[1, 2, 5, 2, 1, 3, 6, 1, 1, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2, 5, 2, 1, 3, 1, 2]","[-2, 7, -7, 2, -4, 7, -3, 0, 0, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2, 7, -7, 2, -4, 4, -2]",22.205707491082045
"""In My Head""",Jason Derulo,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7]",23.997370151216305
"""Rude Boy""",Rihanna,"[1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 4, 3, 7, 4, 4, 3, 7, 4, 3, 7, 6, 7]","[5, -1, 3, -7, 5, -1, 3, -7, 5, -1, 3, 0, 2, -7, 5, 0, 2, -7, 5, 2, -7, 2, -2]",18.253308128544425
"""Telephone""",Lady Gaga featuring Beyoncé,"[1, 3, 4, 1, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 4, 1, 3, 0, 1, 3, 1, 3, 4, 1, 3, 4, 1, 3, 4, 3, 3, 4, 1, 3, 1, 6, 3, 4, 1, 6, 3, 4, 1, 1, 3, 4, 1]","[-3, -2, 5, 0, -3, -2, 5, -3, -2, 5, -3, -2, 5, -3, -2, 5, -3, -2, 5, -3, -2, 5, -3, 3, -3, -2, 5, -3, -2, 5, -3, -2, 5, -3, -2, 5, -3, 6, -3, -3, 3, -3, -2, 5, -3, -2, 5, -3, -2, 2, 0, -2, 5, -3, 3, 4, -7, -2, 5, 4, -7, -2, 5, 0, -3, -2, 5]",13.044776119402986
"""Teenage Dream""",Katy Perry,"[1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3, 2, 0, 3]","[-2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 0, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2]",7.744245628719289
"""Just the Way You Are""",Bruno Mars,"[1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1, 1, 6, 4, 1]","[-9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5, 0, -9, 4, 5]",31.148936170212767
"""Cooler Than Me""",Mike Posner,"[1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 3, 1, 3, 7, 3, 1, 3, 7, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3, 1, 7, 3]","[1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 0, 4, -4, 5, -5, 4, -4, 5, -1, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5]",14.064260414909764
"""Imma Be""",The Black Eyed Peas,not found,not found,not found
"""Empire State of Mind""",Jay-Z featuring Alicia Keys,not found,not found,not found
"""DJ Got Us Fallin' in Love""",Usher featuring Pitbull,"[1, 7, 6, 1, 7, 1, 6, 1, 1, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 1, 7, 6, 6, 5, 6, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0, 5, 5]","[2, 2, -4, 2, -2, 4, -4, 0, 0, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, 1, -1, 2, 2, -7, 3, -1, 3, -1, 3, -7, 2, -2, 4, -4, 4, -4, 0, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0, -4, 2, 2, 0]",6.3900974414706475
"""Billionaire""",Travie McCoy featuring Bruno Mars,"[1, 3, 7, 1, 7, 3, 7, 1, 7, 6, 7, 1, 6, 7, 1, 6, 7, 3, 3, 1, 1, 6, 7, 1, 3, 7, 7, 1, 7, 3, 7, 1, 7, 3, 7, 1, 7, 6, 7, 1, 6, 7, 1, 6, 7, 3, 3, 1, 6, 7, 1, 7, 1, 7, 3, 7, 1, 7, 3, 7, 1, 7, 3, 7, 1, 7, 3, 7, 3, 7, 1, 7, 3, 7, 1, 7, 6, 7, 1, 6, 7, 1, 6, 7, 3, 3, 1, 6, 7, 1, 7, 1, 7]","[-3, 5, -2, 2, -5, 5, -2, 2, 2, -2, -2, 4, -2, -2, 4, -2, -5, 0, 3, 0, 4, -2, -2, -3, 5, 0, -2, 2, -5, 5, -2, 2, -5, 5, -2, 2, 2, -2, -2, 4, -2, -2, 4, -2, -5, 0, 3, 4, -2, -2, 2, -2, 2, -5, 5, -2, 2, -5, 5, -2, 2, -5, 5, -2, 2, -5, 5, -5, 5, -2, 2, -5, 5, -2, 2, 2, -2, -2, 4, -2, -2, 4, -2, -5, 0, 3, 4, -2, -2, 2, -2, 2]",10.477788279773156
"""Not Afraid""",Eminem,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[-8, 5, -7, 10, -8, 5, -7, 10, -8, 5, -7]",54.99173553719008
"""Replay""",Iyaz,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6]","[4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4]",23.442704505624963
"""Sexy Bitch""",David Guetta featuring Akon,"[1, 4, 1, 0, 0, 0, 4, 1, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[7, -7, 9, -5, 5, -2, -7, 9, -5, 5, -2, -7, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -2, -7, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5, -9, 9, -5, 5]",50.0849609375
"""Breakeven""",The Script,"[1, 5, 2, 3, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 3, 2, 5, 6, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3]","[-7, 5, -2, 0, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 9, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 0, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 9, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 0, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 5, 2, -5, -2, 9, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2]",19.824014226599637
"""Your Love Is My Drug""",Kesha,not found,not found,not found
