Title,Artist,Chords
"""We Are Never Ever Getting Back Together""",Taylor Swift,"['Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'D', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'D', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'Em7', 'D/F#', 'Cadd9', 'G', 'D', 'D']"
"""As Long as You Love Me""",Justin Bieber featuring Big Sean,"['Am', 'F', 'G', 'G/D', 'Am', 'F', 'G', 'G/D', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'G', 'Am', 'F', 'G', 'G', 'Am', 'F', 'G', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am']"
"""Turn Me On""",David Guetta featuring Nicki Minaj,"['Cm', 'Bb', 'Cm', 'Cm', 'Bb', 'Cm', 'Cm', 'Cm', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Ab', 'Bb', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm', 'Bb', 'Cm', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Ab', 'Bb', 'Cm', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Ab', 'Bb', 'Cm']"
"""Moves like Jagger""",Maroon 5 featuring Christina Aguilera,"['Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'C']"
"""Blow Me (One Last Kiss)""",Pink,"['G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'Em', 'C', 'G', 'G', 'Bm', 'Em', 'Em', 'C', 'G', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'Em', 'C', 'G', 'G', 'Bm', 'Em', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'Em', 'C', 'G', 'G', 'Bm', 'Em', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G']"
"""Good Time""",Owl City and Carly Rae Jepsen,not found
"""Give Your Heart a Break""",Demi Lovato,"['B', 'F#', 'D#m', 'G#m', 'C#', 'A#m', 'F#/A#', 'B', 'F#', 'G#m', 'C#', 'B', 'F#', 'G#m', 'C#', 'B', 'F#/A#', 'G#m', 'C#', 'B', 'D#m', 'G#m', 'C#', 'B', 'D#m', 'G#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#/A#', 'G#m', 'C#', 'B', 'D#m', 'G#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'D#m', 'B', 'C#', 'A#m', 'B', 'G#m', 'C#', 'A#m', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#', 'D#m', 'C#', 'B', 'F#/A#', 'G#m', 'C#']"
"""Niggas in Paris""",Jay-Z and Kanye West,not found
"""The One That Got Away""",Katy Perry,not found
"""Feel So Close""",Calvin Harris,"['Am', 'Em', 'G', 'C', 'Am', 'B', 'Em', 'F#', 'G', 'D', 'C', 'C', 'B', 'A', 'Em', 'G', 'Am', 'Em', 'G', 'C']"
"""Someone like You""",Adele,"['G', 'Bm/F#', 'Em', 'C', 'G', 'Bm/F#', 'Em', 'C', 'G', 'Bm/F#', 'Em', 'C', 'G', 'Bm/F#', 'Em', 'C', 'D9', 'Em', 'C', 'D9', 'Em', 'C', 'Em', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'Bm/F#', 'Em', 'C', 'G', 'Bm/F#', 'Em', 'C', 'D9', 'Em', 'C', 'D9', 'Em', 'C', 'D', 'Em', 'D', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'D', 'Em', 'C', 'Am', 'G', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'G', 'D/F#', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D/F#', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D/F#', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'D', 'G']"
"""Scream""",Usher,"['Gm', 'Eb', 'F', 'D', 'Gm', 'Eb', 'F', 'D', 'Gm', 'Eb', 'F', 'D', 'Gm', 'Eb', 'Gm', 'Eb', 'F', 'D']"
"""Rack City""",Tyga,not found
"""Domino""",Jessie J,"['G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'G/B', 'Cadd9', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'Em', 'C', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D']"
"""Gangnam Style""",Psy,"['Am', 'E', 'F', 'G', 'A', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'F', 'G', 'A', 'F', 'G', 'E', 'E', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'F', 'G', 'A', 'F', 'G', 'E', 'E', 'Am', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'E', 'G', 'Am', 'Am', 'Am', 'E', 'G', 'Am']"
"""International Love""",Pitbull featuring Chris Brown,"['Cm', 'Ab', 'Eb', 'Bb', 'Cm', 'Ab', 'Eb', 'Bb', 'Cm', 'Ab', 'Eb', 'Bb', 'Cm', 'Ab', 'Eb', 'Bb', 'Cm', 'Ab', 'Eb', 'Bb', 'Cm', 'Ab', 'Eb', 'Bb', 'Fm', 'Ab', 'Eb', 'Cm', 'Fm', 'Ab', 'Eb', 'Bb']"
"""Home""",Phillip Phillips,"['C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'Am', 'F', 'C', 'F', 'Am', 'G', 'Am', 'G', 'Am', 'F', 'C', 'G', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'Am', 'F', 'C', 'G', 'Am', 'G', 'Am', 'G', 'Am', 'F', 'C', 'G', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'Am', 'F', 'C', 'G', 'Am', 'G', 'Am', 'G', 'Am', 'F', 'C', 'G', 'C', 'Am', 'G', 'Am', 'G', 'Am', 'F', 'C', 'G', 'C']"
"""Without You""",David Guetta featuring Usher,"['D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'G5', 'D', 'D', 'Em', 'D', 'G5', 'D', 'D', 'Em', 'D', 'D', 'Em', 'D', 'G5', 'D']"
"""Ass Back Home""",Gym Class Heroes featuring Neon Hitch,"['C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em']"
"""Wanted""",Hunter Hayes,"['G', 'D', 'C', 'G', 'C', 'D', 'G', 'G', 'D', 'C', 'D', 'G', 'D', 'C', 'G', 'D', 'C', 'C', 'D', 'G', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'Am', 'G', 'D', 'C', 'G', 'C', 'D', 'G', 'G', 'D', 'C', 'D', 'G', 'D', 'C', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'Am', 'G', 'D', 'C', 'G', 'D', 'C', 'D', 'G', 'D', 'G', 'D', 'C', 'Em', 'G', 'D', 'C', 'Em', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'G', 'G', 'G']"
"""Drunk on You""",Luke Bryan,"['C/G', 'C/G', 'Cadd9', 'G', 'D', 'D/F#', 'Cadd9', 'G', 'D', 'Em', 'G', 'D', 'D/G', 'D/F#', 'Em', 'Cadd9', 'Em', 'G', 'D', 'D/G', 'D/F#', 'Em', 'Cadd9', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'D', 'Cadd9', 'G', 'D', 'Em', 'G', 'D', 'D/G', 'D/F#', 'Em', 'Cadd9', 'Em', 'G', 'D', 'D/G', 'D/F#', 'Em', 'Cadd9', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'D', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'C/G', 'Cadd9', 'Cadd9', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'G', 'D', 'Em', 'Cadd9', 'G', 'D', 'Cadd9', 'D', 'Cadd9', 'G', 'D', 'D/F#', 'Cadd9', 'G', 'D']"
"""No Lie""",2 Chainz featuring Drake,not found
"""Want U Back""",Cher Lloyd,"['G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C']"
"""Don't Wake Me Up""",Chris Brown,not found
"""Dance (A$$)""",Big Sean featuring Nicki Minaj,not found
"""Springsteen""",Eric Church,"['D', 'G', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'Asus2', 'Bm', 'G', 'Bm', 'Asus2', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'G', 'Bm', 'Asus2', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'D', 'G', 'Bm', 'Asus2', 'D', 'Asus2', 'Bm', 'G', 'Bm', 'Asus2', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'Asus2', 'D', 'Asus2', 'Bm', 'G', 'D', 'Em', 'A', 'G', 'G', 'G']"
"""Brokenhearted""",Karmin,"['E', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'E', 'C#m', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'E', 'E', 'C#m', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E', 'E', 'E', 'C#m', 'A', 'B', 'E', 'E']"
"""Not Over You""",Gavin DeGraw,"['Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'F5', 'Eb', 'Bb', 'Eb', 'Gm', 'F', 'Eb', 'Bb', 'Eb', 'Gm', 'F', 'Eb', 'Gm', 'Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'F5', 'Eb', 'Bb', 'Eb', 'Gm', 'F', 'Eb', 'Bb', 'Eb', 'Gm', 'F', 'Eb', 'Gm', 'Gm', 'F', 'Bb', 'Eb', 'Gm', 'F', 'Bb', 'Eb', 'Gm', 'F', 'Bb', 'Eb', 'Gm', 'F', 'Bb', 'Eb', 'Gm', 'F', 'Eb', 'Bb', 'Eb', 'Gm', 'F', 'Eb', 'Gm', 'Bb5', 'C5', 'G5', 'F5', 'Bb5', 'C5', 'G5', 'Bb5']"
"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,not found
"""Back in Time""",Pitbull,"['C', 'Bb', 'B', 'Eb', 'F', 'C#', 'B', 'C', 'F', 'F#', 'C', 'Bb', 'B', 'C', 'Bb', 'B', 'C', 'Bb', 'B', 'C', 'Bb', 'B', 'C', 'C', 'Bb', 'C', 'Bb', 'C', 'Eb', 'F', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'C', 'Eb', 'F', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'B', 'C', 'Bb', 'C', 'C', 'Bb', 'C', 'C', 'Eb', 'F', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'C', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'C', 'Bb', 'C', 'Eb', 'F']"
"""Work Out""",J. Cole,not found
"""Rumour Has It""",Adele,"['Dm', 'F', 'Dm', 'Gm', 'Bb', 'Am', 'Gm', 'Dm', 'F', 'Dm', 'Gm', 'Bb', 'Am', 'Gm', 'Dm', 'F', 'Dm', 'C#', 'F', 'Gm', 'Dm', 'C#', 'F', 'Gm', 'Dm', 'Am', 'F', 'F/E', 'D', 'G', 'Em', 'Dm', 'F']"
"""Let's Go""",Calvin Harris featuring Ne-Yo,"['Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Bm', 'C', 'Am', 'Bm', 'C', 'D', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C', 'Em', 'Em/G', 'Am', 'Bm', 'C']"
"""Good Girl""",Carrie Underwood,"['Am', 'D', 'C', 'G', 'F', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'D', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'G', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G']"
"""Pontoon""",Little Big Town,not found
"""Ho Hey""",The Lumineers,"['C', 'F', 'Am', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'Am', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'Am', 'G', 'F', 'C', 'Am', 'G', 'C', 'Am', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'Am', 'G', 'F', 'C', 'Am', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'F', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'G', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'F', 'G', 'C']"
"""Paradise""",Coldplay,"['Gm', 'C', 'F', 'Bb', 'C/E', 'G', 'Gm', 'C', 'Dm', 'F', 'C', 'Bb', 'F', 'C/E', 'Gm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Dm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Bb', 'F/A', 'F/A', 'G7sus4', 'Bb', 'Dm', 'Dm', 'C', 'Gm', 'Bb', 'F', 'C', 'Bb', 'F', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'C', 'Dm', 'F', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Gm', 'Bb', 'F', 'C', 'Bb', 'F', 'Am', 'Dm', 'G', 'Bb', 'Em', 'G', 'D', 'A', 'Bm', 'Em', 'G', 'Bm', 'D', 'G', 'D', 'A', 'E', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A', 'Em', 'G', 'D', 'A']"
"""Blown Away""",Carrie Underwood,"['Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em']"
"""Rolling in the Deep""",Adele,"['C5', 'C5', 'G5', 'Bb5', 'G5', 'Bb5', 'C5', 'G5', 'Bb5', 'G5', 'Bb5', 'C5', 'G5', 'Bb5', 'G5', 'Bb5', 'C5', 'G5', 'Bb5', 'G5', 'Bb5', 'Ab', 'Bb', 'Gm', 'Ab', 'Ab', 'Bb', 'Gm', 'G', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'C5', 'G5', 'Bb5', 'G5', 'Bb5', 'C5', 'G5', 'Bb5', 'G5', 'Bb5', 'Ab', 'Bb', 'Gm', 'Ab', 'Ab', 'Bb', 'Gm', 'G', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'C5', 'C5', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm', 'Bb', 'Ab', 'Bb', 'Cm']"
