Title,Artist,Chords
"""Too Good""",Drake featuring Rihanna,"['G', 'D', 'Bm', 'Em', 'G', 'D', 'G', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'Bm', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'G', 'D', 'G', 'D', 'Em', 'D']"
"""Low Life""",Future featuring The Weeknd,"['Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'C', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'Dm', 'C', 'Am', 'Dm', 'C', 'Am', 'Dm', 'C', 'Am', 'Dm', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'Dm', 'C', 'Am', 'Dm', 'C', 'Am', 'Dm', 'C', 'Am', 'Dm', 'Em', 'Am', 'Dm', 'C', 'Am', 'Dm', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'Dm', 'C', 'Am', 'F', 'Em', 'Am', 'Dm', 'C', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am', 'F', 'Em', 'Am']"
"""What Do You Mean?""",Justin Bieber,"['Cadd9', 'G', 'Em', 'D', 'Cadd9', 'Cadd9', 'G', 'Em', 'D', 'C', 'Cadd9', 'G', 'Em', 'D', 'C', 'Cadd9', 'G', 'Em', 'D', 'C', 'Cadd9', 'G', 'Em', 'D', 'C', 'Cadd9', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'Cadd9', 'G', 'Em', 'D', 'C', 'Cadd9', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C', 'G', 'Em', 'D', 'Cadd9', 'C']"
"""The Hills""",The Weeknd,"['Fm', 'Fm', 'Fm', 'Fm', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Bb', 'Fm', 'Ab', 'Cm', 'Bb', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Ab', 'Fm', 'Ab', 'Cm', 'Bb', 'Fm', 'Ab']"
"""Just Like Fire""",P!nk,not found
"""Broccoli""",DRAM featuring Lil Yachty,"['Am', 'G', 'Dm', 'Em', 'Am', 'Am', 'Am', 'G', 'Dm', 'Em', 'Am', 'Am', 'G', 'C', 'F', 'Dm', 'Em', 'Am', 'Am', 'G', 'C', 'F', 'Dm', 'Em', 'Am']"
"""Don't""",Bryson Tiller,"['F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'F#7', 'Bm7', 'Em7', 'Em7', 'F#7', 'F#7', 'Bm7', 'Em7']"
"""Dangerous Woman""",Ariana Grande,"['A', 'Bm', 'C#m', 'D', 'Dm', 'A', 'Bm', 'C#m', 'Bm', 'A', 'Bm', 'C#m', 'Bm', 'A', 'Bm', 'C#m', 'Em/B', 'Bm', 'A', 'A', 'Bm', 'C#m', 'Bm', 'D', 'A', 'Bm', 'C#m', 'Bm', 'D', 'A', 'Bm', 'C#m', 'Bm', 'A', 'Bm', 'C#m', 'Em/B', 'Bm', 'A', 'A', 'Bm', 'C#m', 'Em/B', 'Bm', 'A', 'A', 'Bm', 'A', 'C#m', 'D', 'A', 'D', 'Bm', 'Dm', 'A', 'Bm', 'A', 'Bm', 'A', 'Bm', 'A', 'Bm', 'Dm', 'A', 'Em', 'G6', 'CM7', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'CM7', 'Em', 'G6', 'CM7', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'G6', 'CM7', 'Em', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'G', 'Am', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'Em', 'Am', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'G', 'Am', 'Am', 'F', 'G', 'Am', 'Am', 'Dm', 'Em', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'Em', 'Am', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'G', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'G', 'Am', 'Am', 'Dm', 'G', 'Am', 'Am', 'F', 'G', 'Am', 'Am', 'Dm', 'Em', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'Em', 'Am', 'Am', 'F', 'Em', 'Am', 'Am', 'Dm', 'G', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'G', 'Am', 'F', 'Em', 'G', 'Am', 'Am', 'Dm', 'Em', 'Am', 'Em', 'G', 'C', 'Am', 'C', 'G', 'C', 'Em', 'F#m', 'G', 'C', 'G', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'G', 'C', 'Am', 'C', 'G', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'F#m', 'G', 'Am', 'C', 'G', 'Am', 'C', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'F', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'Em', 'F', 'B5', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'Bm', 'F#m', 'Em', 'A', 'F#m', 'F#m', 'A', 'A', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'C#m', 'G#m', 'F#m', 'B', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'G#m', 'B/F#', 'C#m', 'E', 'D#', 'E', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'Em', 'Em', 'Em', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'D6/B', 'C', 'Em', 'D', 'Dm7', 'Dm7/F', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'Dm7', 'Em7', 'Am', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'Dm7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'Dm7', 'Em7', 'Am', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'Dm7', 'Em7', 'FM7', 'C', 'Dm7', 'Am', 'C', 'Dm7', 'Am', 'FM7', 'G', 'Am', 'FM7', 'G', 'Am', 'FM7', 'C', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'Dm7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'Dm7', 'Em7', 'FM7', 'Em7', 'FM7', 'Em7', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'C', 'Am', 'C', 'Dm', 'Fm', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'C', 'Em', 'Em', 'G', 'Am7', 'G', 'C', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'G', 'C', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'Em', 'G', 'Am7', 'G', 'C', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'G', 'Am7', 'C', 'CM', 'D', 'Em', 'D', 'Em', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'E', 'E', 'B', 'C#m', 'E', 'E', 'E', 'B', 'C#m', 'E', 'E', 'E', 'B', 'C#m', 'E', 'E', 'B', 'C#m', 'E', 'E', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'E', 'B', 'C#m', 'E', 'E', 'E', 'B', 'C#m', 'E', 'E', 'B', 'C#m', 'E', 'E', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'F#', 'E', 'G#m', 'F#', 'E', 'G#m', 'C#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'E', 'G#m', 'B', 'C#m', 'E', 'Em', 'Em', 'Em', 'Em', 'C', 'Bm', 'A', 'C', 'C', 'Bm', 'A', 'C', 'Em', 'Em', 'Em', 'Em', 'C', 'Bm', 'A', 'C', 'C', 'Bm', 'A', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'C', 'Bm', 'A', 'C', 'C', 'Bm', 'A', 'C', 'Em', 'Em', 'Em', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Bm', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'Bm', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Bm', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'Bm', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Bm', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'Bm', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'Em', 'F#m', 'G', 'D', 'Em', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'D#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'D#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'B', 'F#m', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#m', 'G#m', 'B', 'F#', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'D#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'D#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'B', 'F#', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'D#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'D#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m', 'G#m', 'A#m', 'B', 'F#', 'G#m']"
"""Jumpman""",Drake and Future,not found
"""I Hate U, I Love U""",Gnash featuring Olivia O'Brien,"['F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D', 'F#m', 'E', 'C#m', 'D']"
"""Here""",Alessia Cara,"['Am', 'Am7', 'D', 'Fmaj7', 'A', 'E', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D']"
