Title,Artist,Chords
"""Religiously""",Bailey Zimmerman,"['C', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Dm', 'F', 'Dm', 'F', 'Am', 'C', 'F', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am', 'F', 'C']"
"""Spin Bout U""",Drake and 21 Savage,not found
"""Cupid""",Fifty Fifty,"['Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'C7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'C7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7', 'Dm7', 'G', 'Cmaj7', 'Am7']"
"""Search & Rescue""",Drake,not found
"""Barbie World""",Nicki Minaj and Ice Spice with Aqua,not found
"""Next Thing You Know""",Jordan Davis,"['D', 'Bm7', 'A', 'G', 'G', 'D', 'Bm', 'A', 'G', 'D', 'Bm', 'A', 'G', 'D', 'D', 'Bm7', 'A', 'G', 'D', 'D', 'Bm7', 'A', 'G', 'D', 'Bm', 'G', 'D', 'Bm', 'A', 'G', 'D', 'D', 'Bm7', 'A', 'G', 'D', 'D', 'Bm7', 'A', 'G', 'D', 'Bm', 'G', 'D', 'Bm', 'G', 'D', 'D', 'Bm7', 'A', 'G', 'D', 'D', 'Bm7', 'A', 'G', 'D', 'Bm', 'G', 'D', 'Bm', 'G', 'D']"
"""Escapism""",Raye featuring 070 Shake,"['Em', 'D', 'Am', 'D', 'Em', 'Bm', 'Em', 'D', 'Am', 'D', 'Em', 'Bm', 'Em', 'Em', 'D', 'Am', 'Am', 'Em', 'D', 'Am', 'D', 'Em', 'Bm', 'Em', 'D', 'Am', 'D', 'Em', 'Bm', 'Em', 'Em', 'D', 'Am', 'Am', 'Em', 'D', 'Am', 'Em', 'D', 'Am', 'D', 'Em', 'Em', 'Em', 'D', 'Am', 'Em', 'D', 'Cm', 'Bb', 'Fm', 'Cm', 'G', 'Bb', 'Cm', 'Bb', 'Fm', 'Bb', 'Cm', 'Bb']"
"""Un x100to""",Grupo Frontera and Bad Bunny,"['Dmaj7', 'C#m7', 'F#m', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'F#m', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'F#m', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'F#m', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'F#m', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'Bm7', 'Dmaj7', 'Dmaj7', 'C#m7', 'Bm7', 'Dmaj7', 'Dmaj7', 'C#m7', 'F#m', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'F#m', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'E', 'Dmaj7', 'C#m7', 'F#m', 'Bm7', 'E', 'Dmaj7']"
"""Until I Found You""",Stephen Sanchez,"['Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'F7', 'Eb', 'F', 'Bb', 'Dm', 'Eb', 'F', 'Bb', 'Bb7', 'Eb', 'F', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'F7', 'Eb', 'F', 'Bb', 'Dm', 'Eb', 'F', 'Bb', 'Bb7', 'Eb', 'F', 'Bb', 'Dm', 'Eb', 'Ebm', 'Bb', 'Dm', 'Eb', 'Ebm', 'Eb', 'F', 'Bb', 'Dm', 'Eb', 'F', 'Bb', 'Bb7', 'Eb', 'F', 'Bb', 'Dm', 'Eb', 'Ebm', 'Ebm6', 'Bb']"
"""Shirt""",SZA,not found
"""Paint the Town Red""",Doja Cat,"['Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7', 'Am7', 'Gm7']"
"""Made You Look""",Meghan Trainor,"['A', 'C#/F', 'F#m', 'D', 'E', 'A', 'A', 'A', 'A', 'A', 'D', 'E', 'A', 'A', 'A', 'A', 'A', 'D', 'E', 'A', 'F#m', 'A', 'B', 'E', 'D', 'A', 'C#/F', 'F#m', 'D', 'E', 'A', 'A', 'C#/F', 'F#m', 'D', 'E', 'A', 'A', 'A', 'A', 'A', 'D', 'E', 'A', 'F#m', 'A', 'B', 'E', 'D', 'A', 'C#/F', 'F#m', 'D', 'E', 'A', 'A', 'C#/F', 'F#m', 'D', 'E', 'A']"
"""Wait in the Truck""",Hardy featuring Lainey Wilson,not found
"""All I Want for Christmas Is You""",Mariah Carey,not found
"""Everything I Love""",Morgan Wallen,"['G', 'G', 'G', 'G', 'G', 'G', 'C', 'G', 'Em', 'C', 'G', 'C', 'G', 'D', 'C', 'G', 'G', 'G', 'G', 'C', 'G', 'Em', 'C', 'G', 'C', 'G', 'D', 'C', 'G', 'G', 'C', 'C', 'G', 'G', 'C', 'C', 'D', 'D', 'G', 'C', 'G', 'D', 'C', 'G', 'G', 'C', 'G', 'D', 'C', 'G', 'G', 'D', 'C', 'G', 'G', 'G', 'G']"
"""Chemical""",Post Malone,"['C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'C', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'C', 'Dm', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'C', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F', 'Am', 'G', 'F', 'F']"
"""Heart Like a Truck""",Lainey Wilson,"['A', 'A', 'A', 'E/G#', 'F#m', 'D', 'A', 'E/G#', 'F#m7', 'D', 'A', 'E/G#', 'F#m7', 'E', 'A', 'E/G#', 'F#m', 'D', 'A', 'A', 'E/G#', 'F#m', 'D', 'A', 'E/G#', 'F#m7', 'E', 'A', 'E/G#', 'F#m', 'D', 'A', 'A', 'E/G#', 'F#m', 'E', 'D', 'D', 'E', 'E', 'A', 'Aaug', 'D', 'E', 'Dmaj7', 'E', 'F#m7', 'E', 'A', 'E/G#', 'F#m', 'D', 'A', 'E/G#', 'F#m', 'E', 'D', 'D', 'E', 'A', 'E/G#', 'F#m', 'E', 'D', 'E', 'A', 'G', 'G', 'G', 'D/F#', 'Em', 'C', 'G', 'D/F#', 'Em7', 'C', 'G', 'D/F#', 'Em7', 'D', 'G', 'D/F#', 'Em', 'C', 'G', 'G', 'D/F#', 'Em', 'C', 'G', 'D/F#', 'Em7', 'D', 'G', 'D/F#', 'Em', 'C', 'G', 'G', 'D/F#', 'Em', 'D', 'C', 'C', 'D', 'D', 'G', 'Gaug', 'C', 'D', 'Cmaj7', 'D', 'Em7', 'D', 'G', 'D/F#', 'Em', 'C', 'G', 'D/F#', 'Em', 'D', 'C', 'C', 'D', 'G', 'D/F#', 'Em', 'D', 'C', 'D', 'G']"
"""Going, Going, Gone""",Luke Combs,"['F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'F', 'Am', 'Bb', 'C', 'Bb', 'C', 'Dm', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'F', 'Am', 'Bb', 'C', 'F', 'Am', 'Bb', 'C', 'F', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'G', 'Bm', 'C', 'D', 'C', 'D', 'Em', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G', 'G', 'Bm', 'C', 'D', 'G', 'Bm', 'C', 'D', 'G']"
"""Rockin' Around the Christmas Tree""",Brenda Lee,not found
"""Dancin' in the Country""",Tyler Hubbard,"['Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'G', 'Em', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'G', 'Em', 'D', 'Cadd9', 'Em', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D', 'Cadd9', 'Em', 'G', 'D']"
"""Daylight""",David Kushner,"['F', 'Dm', 'Am', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'Am', 'C/G', 'Fmaj7/C', 'Dm', 'Am', 'C/G', 'Fmaj7/C', 'Dm', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'F', 'Dm', 'C', 'Am', 'C/G', 'Fmaj7/C', 'Dm', 'Am', 'C/G', 'Fmaj7/C', 'Dm', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am']"
"""Lift Me Up""",Rihanna,"['A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'Bm', 'E7', 'A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'Bm', 'E7', 'A', 'A', 'Bm', 'E7', 'A', 'F#m7', 'Bm', 'E7', 'A', 'F#m7', 'Bm', 'E7', 'A', 'F#m7', 'Bm', 'E7', 'A', 'F#m7', 'Bm', 'E7', 'A', 'F#m7', 'Bm', 'E7', 'A']"
"""Eyes Closed""",Ed Sheeran,"['B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E', 'B', 'B/A#', 'G#m', 'E']"
"""TQG""",Karol G and Shakira,"['Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bm7', 'Bbdim', 'Em7', 'Bm7', 'Bbdim', 'Em7', 'Bm7']"
"""Try That in a Small Town""",Jason Aldean,not found
"""Tennessee Orange""",Megan Moroney,not found
"""Jingle Bell Rock""",Bobby Helms,"['C', 'C', 'G', 'G', 'C', 'C#dim7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'G7#5', 'C', 'C#dim7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'D7', 'G7', 'C', 'C7', 'F', 'F#dim7', 'C/G', 'C', 'Am7', 'D9', 'Am7', 'D9', 'G7', 'Dm7', 'G7', 'C', 'Em7b5/A#', 'A7#5', 'F', 'Fm', 'D7', 'G7', 'C', 'C#dim', 'Dm7', 'G7', 'C', 'C#dim7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'D7', 'G7', 'C', 'C7', 'F', 'F#dim7', 'C/G', 'C', 'Am7', 'D9', 'Am7', 'D9', 'G7', 'Dm7', 'G7', 'C', 'Em7b5/A#', 'A7#5', 'F', 'Fm', 'D7', 'G7', 'D7', 'G', 'D7', 'G7', 'C', 'Dm7', 'B', 'C']"
"""Princess Diana""",Ice Spice and Nicki Minaj,not found
"""Tomorrow 2""",GloRilla and Cardi B,not found
"""A Holly Jolly Christmas""",Burl Ives,"['G', 'C', 'G', 'C', 'G', 'C', 'C7', 'F', 'Em', 'F', 'C', 'Dm', 'Am', 'D7', 'G', 'G7', 'C', 'G', 'C', 'D7', 'G', 'C', 'C', 'G', 'C', 'C7', 'F', 'Em', 'F', 'C', 'Dm', 'Am', 'D7', 'G', 'G7', 'C', 'G', 'C', 'D7', 'G', 'C', 'G', 'C', 'D7', 'G', 'C']"
"""Where She Goes""",Bad Bunny,"['Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em', 'Dm', 'Am', 'G', 'Em']"
"""Bebe Dame""",Fuerza Regida and Grupo Frontera,"['Am7', 'D', 'G', 'Bm7', 'Em7', 'Am7', 'D', 'G', 'F#m', 'Em7', 'Am', 'D', 'G', 'B7', 'Em', 'Am7', 'D7', 'G', 'Em', 'Am', 'D', 'G', 'Gm7', 'Em7', 'Am', 'D', 'G', 'Gm7', 'Em', 'Am', 'D7', 'G', 'D7', 'Em7', 'Am', 'D7', 'G', 'Em7', 'Am7', 'D7', 'G', 'Em7', 'Am', 'D', 'Asus2', 'B7', 'Em7']"
"""I Remember Everything""",Zach Bryan featuring Kacey Musgraves,"['Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'F', 'C', 'G', 'Am7', 'G', 'C', 'C', 'G', 'Am7', 'Am7', 'G', 'C', 'C', 'G', 'Am7']"
"""I Like You (A Happier Song)""",Post Malone featuring Doja Cat,not found
"""What It Is (Block Boy)""",Doechii featuring Kodak Black,"['Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am', 'Dm', 'Am', 'E', 'Am']"
"""Nobody Gets Me""",SZA,"['G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'C', 'Cm', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'C', 'Cm', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am']"
"""Rich Men North of Richmond""",Oliver Anthony Music,"['Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'D6', 'D', 'Em']"
"""Super Freaky Girl""",Nicki Minaj,not found
"""Dial Drunk""",Noah Kahan and Post Malone,"['Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'Em7', 'G/B', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'G/B', 'Cadd9', 'G', 'D', 'Em7', 'G/B', 'Cadd9', 'G', 'D', 'Em7', 'G/B', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'G/B', 'Cadd9', 'G', 'D', 'Em7', 'G/B', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'G/B', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7']"
"""What Was I Made For?""",Billie Eilish,"['C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'Am', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'Am', 'Em', 'Fmaj7', 'Em', 'Dm', 'G7', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'Am', 'Em', 'F', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'Am', 'Em', 'Fmaj7', 'Em', 'Dm', 'G7', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'Am', 'Em', 'F', 'Em', 'F', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'C', 'Em', 'Fmaj7', 'Am', 'Em', 'Fmaj7', 'Em', 'Dm', 'G7']"
"""Seven""",Jungkook featuring Latto,not found
"""Wait for U""",Future featuring Drake and Tems,not found
"""Last Christmas""",Wham!,"['D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'D', 'Bm', 'Em', 'A']"
