Title,Artist,Chords
"""One Right Now""",Post Malone and the Weeknd,"['F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'G', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'G', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'G', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'G', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F', 'F', 'Am', 'C', 'F']"
"""Good 4 U""",Olivia Rodrigo,"['F#m', 'E', 'F#m', 'E', 'F#m', 'E', 'F#m', 'E', 'F#m', 'E', 'D', 'C#7', 'F#m', 'E', 'F#m', 'E', 'F#m', 'E', 'D', 'C#7', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'E', 'F#m', 'E', 'F#m', 'E', 'D', 'C#7', 'F#m', 'E', 'F#m', 'E', 'F#m', 'E', 'D', 'C#7', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'D', 'A', 'E', 'F#m', 'E', 'D', 'A', 'E', 'F#m', 'E', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m', 'E', 'B', 'F#m']"
"""Numb Little Bug""",Em Beihold,"['F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'E', 'Am', 'E', 'C', 'C', 'C', 'Am', 'G', 'C', 'C', 'C', 'Am', 'G', 'F', 'G', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'E', 'Am', 'E', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'E', 'Am', 'E', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'G', 'C', 'C', 'C', 'C', 'F', 'C', 'G', 'F', 'G', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'E', 'Am', 'E', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'E', 'Am', 'E', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F']"
"""Jimmy Cooks""",Drake featuring 21 Savage,not found
"""'Til You Can't""",Cody Johnson,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am7', 'Am7', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'Am7', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'Am7', 'Am7', 'Dm7', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'Am7', 'Am7', 'F', 'C', 'C', 'C', 'Am7', 'Am7', 'Dm7', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'Am7', 'Am7', 'F', 'G', 'C', 'G', 'C', 'C', 'Am7', 'Am7', 'Dm7', 'F', 'F', 'F', 'C', 'C', 'C', 'Am7', 'Am7', 'Dm7', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'C']"
"""Fancy Like""",Walker Hayes,"['E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'A', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'B', 'B', 'E', 'E']"
"""The Kind of Love We Make""",Luke Combs,"['Bm', 'D', 'Bm', 'D', 'Bm', 'D', 'Bm', 'D', 'A', 'G', 'A', 'G', 'D', 'Bm', 'D', 'Bm', 'A', 'G', 'Bm', 'Bm', 'D', 'Bm', 'D', 'Bm', 'D', 'A', 'G', 'A', 'G', 'D', 'Bm', 'D', 'Bm', 'A', 'G', 'Bm', 'Bm', 'D', 'A', 'G', 'A', 'G', 'D', 'Bm', 'D', 'Bm', 'A', 'G', 'A', 'G', 'Bm', 'Bm', 'D', 'Bm', 'Bm', 'D']"
"""I Ain't Worried""",OneRepublic,"['A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'A', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E', 'A', 'F#m', 'C#m', 'E']"
"""Break My Soul""",Beyoncé,not found
"""Something in the Orange""",Zach Bryan,"['Em7', 'G', 'G', 'Em', 'Em7', 'D/F#', 'G', 'G', 'D/F#', 'Em', 'Em7', 'D/F#', 'G', 'G', 'D/F#', 'Em7', 'Em7', 'D/F#', 'G', 'G', 'D/F#', 'Em7', 'Em7', 'D/F#', 'G', 'G', 'D/F#', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Em7', 'D/F#', 'G', 'G', 'D/F#', 'Em7', 'Em7', 'D/F#', 'G', 'G', 'D/F#', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'Cadd9', 'G', 'D', 'Em7', 'D', 'Em']"
"""Save Your Tears""",The Weeknd and Ariana Grande,not found
"""Smokin out the Window""",Silk Sonic (Bruno Mars and Anderson .Paak),not found
"""Levitating""",Dua Lipa,"['Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am', 'Am', 'Em', 'Dm', 'Am']"
"""In a Minute""",Lil Baby,not found
"""Moscow Mule""",Bad Bunny,"['C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'G', 'Em', 'C', 'Am', 'G', 'Em', 'C', 'Am', 'G', 'Em', 'C', 'Am', 'G', 'Em', 'C', 'Am', 'G', 'Em', 'C', 'Am', 'G', 'Em', 'Am', 'G', 'Em', 'C', 'Am', 'G', 'Em', 'Em', 'Am', 'G', 'Em', 'Em', 'Am', 'G', 'Em', 'Em']"
"""You Right""",Doja Cat and the Weeknd,"['Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Cm', 'Abm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm', 'Abmaj7', 'Gm', 'Abmaj7', 'Cm']"
"""She Had Me at Heads Carolina""",Cole Swindell,"['G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'Em', 'D', 'Cadd9', 'Em', 'Bm7', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G', 'D', 'Cadd9', 'D', 'G']"
"""Vegas""",Doja Cat,not found
"""Pushin P""",Gunna and Future featuring Young Thug,not found
"""Buy Dirt""",Jordan Davis and Luke Bryan,not found
"""I Hate U""",SZA,"['Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm', 'Dm', 'Gm', 'Cm', 'Bb', 'Cm']"
"""Boyfriend""",Dove Cameron,"['Gm', 'Edim', 'Eb', 'D', 'Gm', 'Edim', 'Eb', 'D', 'Gm', 'Edim', 'Eb', 'D', 'Gm', 'Edim', 'Eb', 'Gbdim', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Gm', 'Eb', 'Cm', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Gm', 'Cm', 'Eb', 'D', 'Gm', 'Cm', 'Eb', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Gm', 'Eb', 'Cm', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Cm', 'Gm', 'Dm', 'Cm', 'Gm', 'A', 'A7', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Gm', 'Eb', 'Cm', 'Gm', 'Eb', 'Cm', 'D', 'Bb', 'Gm', 'Eb', 'Cm']"
"""Glimpse of Us""",Joji,"['Am', 'D7', 'G', 'Em', 'Em', 'Am', 'D7', 'G', 'Em', 'Am', 'D7', 'G', 'Bm', 'Am', 'D7', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'Em7', 'Em', 'Am', 'D7', 'G', 'Em', 'Am', 'D7', 'G', 'D7', 'G', 'Am', 'D7', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'Am', 'Am', 'D7', 'G', 'Em', 'Am', 'D7', 'G', 'D/F#', 'E7', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7', 'G', 'Am', 'D7', 'G', 'D/F#', 'Em', 'Am', 'D7']"
"""Surface Pressure""",Jessica Darrow,not found
"""Fall in Love""",Bailey Zimmerman,"['Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'Am', 'C', 'G', 'D', 'Am', 'Am', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'C', 'G', 'G', 'D', 'Em', 'C', 'C', 'G', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'C', 'G', 'G', 'D', 'Em', 'C', 'C', 'G', 'G', 'D', 'Am', 'C', 'G', 'D', 'Am', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'C', 'G', 'G', 'D', 'Em', 'C', 'C', 'G', 'G', 'D', 'Em', 'Am', 'Am', 'C', 'C', 'G', 'D', 'Am', 'Am', 'C', 'C', 'G', 'D', 'Am', 'C', 'G', 'D']"
"""Love Nwantiti (Ah Ah Ah)""",CKay,not found
"""Super Freaky Girl""",Nicki Minaj,"['A', 'F', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'F', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'F', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'Am', 'G', 'A', 'D', 'A', 'G', 'A', 'D', 'Am', 'G', 'A']"
"""Hrs and Hrs""",Muni Long,not found
"""Sand in My Boots""",Morgan Wallen,"['E', 'A', 'B', 'E', 'E', 'A', 'B', 'E', 'B/D#', 'C#m', 'A', 'Bsus4', 'B', 'E', 'A', 'B', 'E', 'B/D#', 'C#m', 'A', 'B', 'E', 'E', 'E/G#', 'A', 'E', 'A', 'E', 'Bsus4', 'B', 'E', 'E/G#', 'A', 'E', 'A', 'E', 'B', 'E', 'E', 'A', 'B', 'E', 'B/D#', 'C#m', 'A', 'Bsus4', 'B', 'E', 'A', 'B', 'E', 'B/D#', 'C#m', 'A', 'Bsus4', 'B', 'E', 'E', 'E/G#', 'A', 'E', 'A', 'E', 'Bsus4', 'B', 'E', 'E/G#', 'A', 'E', 'A', 'E', 'B', 'C#m', 'E', 'A', 'C#m', 'E', 'A', 'E', 'A', 'B', 'E', 'B/D#', 'C#m', 'A', 'Bsus4', 'B', 'E', 'E/G#', 'A', 'E', 'A', 'E', 'Bsus4', 'B', 'E', 'E/G#', 'A', 'E', 'A', 'E', 'B', 'E', 'C#m', 'B', 'A', 'Bsus4', 'B', 'E', 'A', 'B', 'E']"
"""Mamiii""",Becky G and Karol G,"['Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em', 'Em', 'Am', 'D', 'Em']"
"""Knife Talk""",Drake featuring 21 Savage and Project Pat,not found
"""AA""",Walker Hayes,"['A', 'A', 'E', 'Bm', 'E', 'F#m', 'A', 'A', 'A', 'Bm', 'Bm', 'E', 'E', 'D', 'E', 'E', 'A', 'A', 'Bm', 'E', 'D', 'E', 'A', 'A', 'Bm', 'D', 'E', 'A', 'E', 'A', 'A', 'Bm', 'Bm', 'E', 'E', 'D', 'E', 'A', 'A', 'Bm', 'E', 'D', 'E', 'A', 'A', 'Bm', 'D', 'E', 'A', 'E', 'A', 'Bm', 'E', 'E', 'D', 'E', 'A', 'A', 'Bm', 'E', 'D', 'E', 'A', 'A', 'Bm', 'D', 'E', 'A', 'E', 'Bm', 'E', 'A', 'G', 'G', 'D', 'Am', 'D', 'Em', 'G', 'G', 'G', 'Am', 'Am', 'D', 'D', 'C', 'D', 'D', 'G', 'G', 'Am', 'D', 'C', 'D', 'G', 'G', 'Am', 'C', 'D', 'G', 'D', 'G', 'G', 'Am', 'Am', 'D', 'D', 'C', 'D', 'G', 'G', 'Am', 'D', 'C', 'D', 'G', 'G', 'Am', 'C', 'D', 'G', 'D', 'G', 'Am', 'D', 'D', 'C', 'D', 'G', 'G', 'Am', 'D', 'C', 'D', 'G', 'G', 'Am', 'C', 'D', 'G', 'D', 'Am', 'D', 'G']"
"""Sweetest Pie""",Megan Thee Stallion and Dua Lipa,not found
"""Provenza""",Karol G,"['C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Bm', 'Em']"
"""Essence""",Wizkid featuring Justin Bieber and Tems,not found
"""All I Want for Christmas Is You""",Mariah Carey,not found
"""Bam Bam""",Camila Cabello featuring Ed Sheeran,"['G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'D', 'G', 'G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'F#', 'Em', 'Bm', 'C', 'D', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Gmaj7', 'Em', 'C', 'D', 'Bm', 'Em', 'G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'G', 'F#', 'Em', 'Bm', 'C', 'D', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Gmaj7', 'Em', 'C', 'D', 'Bm', 'Em', 'G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Gmaj7', 'Em', 'C', 'D', 'Bm', 'Em']"
"""5 Foot 9""",Tyler Hubbard,"['C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'Am', 'G', 'F', 'Dm', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'Am', 'G', 'Dm', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'Dm', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'Am', 'G', 'C', 'Dm', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'Dm', 'C', 'Bb', 'Gm', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'Dm', 'C', 'Gm', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'Gm', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'C', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'F', 'Bb', 'F', 'Dm', 'C', 'F', 'Gm']"
"""Get Into It (Yuh)""",Doja Cat,"['Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#', 'Emaj', 'D#', 'Emaj7', 'D#', 'Emaj7', 'D#']"
"""Efecto""",Bad Bunny,"['F', 'Dm', 'Am', 'Cmaj7', 'F', 'Dm', 'Am', 'G', 'F', 'Dm', 'Am', 'Cmaj7', 'F', 'Dm', 'Am', 'G', 'F', 'Dm', 'Am', 'Cmaj7', 'F', 'Dm', 'Am', 'G', 'F', 'Dm', 'Am', 'Cmaj7', 'F', 'Am', 'G', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'Cmaj7', 'F', 'Dm', 'Am', 'G', 'F', 'Dm', 'Am', 'F', 'Dm', 'Am', 'G', 'F', 'Dm', 'Am', 'Cmaj7', 'F', 'Dm', 'Am', 'G', 'F', 'Dm', 'Am', 'Cmaj7', 'Eb', 'Cm', 'Gm', 'Bbmaj7', 'Eb', 'Cm', 'Gm', 'Bbmaj7', 'Cm', 'Gm', 'Bbmaj7', 'Eb', 'Cm', 'Gm', 'Bbmaj7']"
